瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
279,备固,2020-08-31 20:00,24.9,,1.3,70,76,,,5,,25.9
279,备固,2020-08-31 21:00,24.5,,1.5,70,74,,,6,,25.5
279,备固,2020-08-31 22:00,24.4,,0.8,70,72,,,3,,25.1
279,备固,2020-08-31 23:00,24.3,,0.7,90,70,,,5,,24.9
279,备固,2020-09-01 0:00,23.5,,1,70,73,,,0,,24
279,备固,2020-09-01 1:00,22.8,,0.6,230,79,,,6,,23.7
279,备固,2020-09-01 2:00,22.3,,0.6,270,84,,,7,,23.8
279,备固,2020-09-01 3:00,21.5,,0.6,250,87,,,8,,22.9
279,备固,2020-09-01 4:00,21,,0.4,0,89,,,6,,22.3
279,备固,2020-09-01 5:00,20.8,,0.8,290,91,,,7,,22.3
279,备固,2020-09-01 6:00,21.4,,0,0,88,0,,4,,22.9
279,备固,2020-09-01 7:00,22.1,,0,0,85,0,,4,,23.8
279,备固,2020-09-01 8:00,22.8,,0.1,0,79,0,,5,,25.2
279,备固,2020-09-01 9:00,23.5,,0.8,70,77,0,,7,,26.6
279,备固,2020-09-01 10:00,25.2,,0.9,20,70,0.1,,10,,30.9
279,备固,2020-09-01 11:00,25.8,,0.9,320,68,0.5,,9,,34.7
279,备固,2020-09-01 12:00,26.6,,0.8,70,71,0,,9,,34.6
279,备固,2020-09-01 13:00,27.1,,0.8,320,68,0.1,,9,,35.7
279,备固,2020-09-01 14:00,27.4,,0.7,270,69,0,,9,,35.7
279,备固,2020-09-01 15:00,28,,1.3,70,66,0.1,,8,,35.6
279,备固,2020-09-01 16:00,28.3,,0.8,50,68,0,,7,,34.1
279,备固,2020-09-01 17:00,27.5,,0.6,90,71,0,,10,,31.4
279,备固,2020-09-01 18:00,26.7,,0.4,0,80,0,,10,,29.7
279,备固,2020-09-01 19:00,25.9,0,0.4,0,86,0,,10,,28.3
279,备固,2020-09-01 20:00,25.6,,0.5,200,83,,,10,,27.4
279,备固,2020-09-01 21:00,25.4,0,0.3,0,84,,,10,,26.8
279,备固,2020-09-01 22:00,24.8,,1.3,270,88,,,10,,26.4
279,备固,2020-09-01 23:00,24.7,0,0.4,0,88,,,10,,26.2
279,备固,2020-09-02 0:00,24.2,0,0.8,270,91,,,0,,25.8
279,备固,2020-09-02 1:00,23.7,0,0.7,290,94,,,10,,25.5
279,备固,2020-09-02 2:00,23.4,,0,0,95,,,10,,25.2
279,备固,2020-09-02 3:00,23.9,0.1,0.1,0,92,,,10,,25.4
279,备固,2020-09-02 4:00,23.7,0,0.6,250,94,,,10,,25.2
279,备固,2020-09-02 5:00,23.5,0.1,0.3,0,94,,,10,,24.9
279,备固,2020-09-02 6:00,23.1,0.1,0.1,0,97,0,,10,,24.7
279,备固,2020-09-02 7:00,23.6,0,0.1,0,95,0,,10,,25.1
279,备固,2020-09-02 8:00,23.5,2.9,0.1,0,96,0,,10,,25
279,备固,2020-09-02 9:00,23.7,3.8,0.6,160,95,0,,10,,25.2
279,备固,2020-09-02 10:00,23.6,11,0.5,140,95,0,,10,,25.2
279,备固,2020-09-02 11:00,24,3.9,0.6,140,93,0,,10,,25.5
279,备固,2020-09-02 12:00,24.3,0.1,0.2,0,94,0,,10,,26.1
279,备固,2020-09-02 13:00,25.2,,0.2,0,90,0,,10,,27.1
279,备固,2020-09-02 14:00,25.1,,0.4,0,91,0,,10,,27.1
279,备固,2020-09-02 15:00,24.8,4.6,0.5,250,95,0,,10,,26.9
279,备固,2020-09-02 16:00,25.3,,0.6,200,92,0,,10,,26.7
279,备固,2020-09-02 17:00,25.2,0.1,0.3,0,95,0,,10,,26.5
279,备固,2020-09-02 18:00,25.1,0,0.4,0,96,0,,10,,26.3
279,备固,2020-09-02 19:00,24.9,1.1,0.4,0,90,0,,10,,25.8
279,备固,2020-09-02 20:00,24.6,1.7,0.9,140,91,,,10,,25.4
279,备固,2020-09-02 21:00,24.4,4.9,0.6,230,93,,,10,,25.2
279,备固,2020-09-02 22:00,24.6,1.3,0.9,140,91,,,10,,25.1
279,备固,2020-09-02 23:00,24.6,6.2,0.8,90,93,,,10,,25
279,备固,2020-09-03 0:00,25.1,1.6,1.5,70,92,,,10,,25.2
279,备固,2020-09-03 1:00,24.6,5.7,2.9,70,92,,,10,,25
279,备固,2020-09-03 2:00,24.3,12.8,2.3,50,94,,,10,,24.8
279,备固,2020-09-03 3:00,24.6,12.3,2.7,360,92,,,10,,24.7
279,备固,2020-09-03 4:00,24.2,8.4,4,320,93,,,10,,24.5
279,备固,2020-09-03 5:00,23.9,4.8,5.2,270,90,,,10,,24.3
279,备固,2020-09-03 6:00,23.3,4.9,3.8,270,91,,,10,,23.6
279,备固,2020-09-03 7:00,22.4,1.1,4,270,83,0,,10,,22.9
279,备固,2020-09-03 8:00,24.6,0,2.5,250,71,0.3,,10,,24.8
279,备固,2020-09-03 9:00,25.8,,1.8,250,64,0.8,,6,,27.4
279,备固,2020-09-03 10:00,24.1,0,1.8,270,77,0.2,,2,,26.1
279,备固,2020-09-03 11:00,26.7,,3.5,290,59,0.7,,6,,30.2
279,备固,2020-09-03 12:00,27.2,,4.8,270,53,1,,4,,31.7
279,备固,2020-09-03 13:00,27.7,,2.7,250,49,1,,5,,32.7
279,备固,2020-09-03 14:00,28.4,,3.1,270,48,1,,6,,33.2
279,备固,2020-09-03 15:00,29,,1.8,290,49,0.9,,6,,34
279,备固,2020-09-03 16:00,28.6,,2.9,270,46,1,,5,,32
279,备固,2020-09-03 17:00,28.1,,3.6,250,47,0.9,,5,,28.9
279,备固,2020-09-03 18:00,26.9,,2.2,250,50,0.8,,3,,25.6
279,备固,2020-09-03 19:00,24.6,,1.4,290,61,0.2,,4,,23.4
279,备固,2020-09-03 20:00,25.2,,1.5,250,55,,,1,,22.2
279,备固,2020-09-03 21:00,22.9,,1,290,64,,,0,,21.5
279,备固,2020-09-03 22:00,21.6,,2.4,270,71,,,0,,20.7
279,备固,2020-09-03 23:00,20.3,,1.6,270,77,,,0,,20.2
279,备固,2020-09-04 0:00,19.5,,0.9,290,83,,,0,,19.8
279,备固,2020-09-04 1:00,18.8,,0.9,270,86,,,0,,19.4
279,备固,2020-09-04 2:00,18,,0.2,0,88,,,0,,18.9
279,备固,2020-09-04 3:00,17.6,,0.2,0,91,,,0,,18.5
279,备固,2020-09-04 4:00,17.2,,0.9,270,91,,,0,,18.1
279,备固,2020-09-04 5:00,16.9,,0.3,0,93,,,0,,17.9
279,备固,2020-09-04 6:00,16.6,,0.2,0,94,,,0,,17.7
279,备固,2020-09-04 7:00,17.7,,0.3,0,91,0.3,,0,,18.3
279,备固,2020-09-04 8:00,20.3,,0.7,320,81,1,,0,,21.8
279,备固,2020-09-04 9:00,22.7,,0.5,50,70,1,,0,,25.9
279,备固,2020-09-04 10:00,25.1,,1.6,110,63,1,,0,,29.5
279,备固,2020-09-04 11:00,26.1,,1.9,110,57,1,,0,,32.6
279,备固,2020-09-04 12:00,26.9,,2.6,110,54,1,,4,,34.4
279,备固,2020-09-04 13:00,28.8,,0.8,70,50,1,,6,,37.4
279,备固,2020-09-04 14:00,28.2,,1.1,270,43,0.8,,3,,37.3
279,备固,2020-09-04 15:00,28.7,,0.8,320,40,0.8,,4,,35.4
279,备固,2020-09-04 16:00,29.5,,0.5,20,35,1,,3,,36.1
279,备固,2020-09-04 17:00,26.1,,0.8,250,56,0.5,,7,,30.7
279,备固,2020-09-04 18:00,25,,1,250,64,0.5,,7,,28
279,备固,2020-09-04 19:00,22.7,,1.1,270,76,0,,5,,25
279,备固,2020-09-04 20:00,21.6,,0.9,270,80,,,4,,23.4
279,备固,2020-09-04 21:00,20.8,,0.7,290,85,,,4,,22.5
279,备固,2020-09-04 22:00,20.3,,0.8,320,86,,,7,,21.9
279,备固,2020-09-04 23:00,20,,1.2,270,87,,,6,,21.4
279,备固,2020-09-05 0:00,20.1,,0.8,270,87,,,8,,21.5
279,备固,2020-09-05 1:00,19.7,,0.5,290,89,,,8,,21.3
279,备固,2020-09-05 2:00,19.7,,0.2,0,89,,,10,,21.3
279,备固,2020-09-05 3:00,20.1,,0.4,0,87,,,10,,21.3
279,备固,2020-09-05 4:00,19.5,,0,0,91,,,9,,21.1
279,备固,2020-09-05 5:00,19.3,,0.2,0,92,,,10,,21
279,备固,2020-09-05 6:00,18.9,,0.8,290,93,,,8,,20.5
279,备固,2020-09-05 7:00,19.4,,0.2,0,90,0,,10,,21.2
279,备固,2020-09-05 8:00,20,,0.9,340,88,0,,10,,22
279,备固,2020-09-05 9:00,20.5,,0.5,320,84,0,,10,,23.3
279,备固,2020-09-05 10:00,21.9,,0.7,340,78,0,,10,,25.3
279,备固,2020-09-05 11:00,22,,0.8,70,79,0,,10,,25.2
279,备固,2020-09-05 12:00,22.3,,1.4,90,77,0,,10,,25.2
279,备固,2020-09-05 13:00,22.4,,1.2,90,77,0,,10,,25
279,备固,2020-09-05 14:00,22.7,0,1.9,110,76,0,,10,,25.8
279,备固,2020-09-05 15:00,23.4,0,0.6,360,76,0,,10,,25.9
279,备固,2020-09-05 16:00,23,0,0.2,0,76,0,,10,,25.1
279,备固,2020-09-05 17:00,22.7,0,1.4,70,75,0,,10,,24.5
279,备固,2020-09-05 18:00,21.8,0,0.7,110,82,0,,10,,23.3
279,备固,2020-09-05 19:00,21.3,0,0.1,0,87,0,,10,,22.7
279,备固,2020-09-05 20:00,20.9,0,0,0,91,,,10,,22.4
279,备固,2020-09-05 21:00,20.3,0.2,0,0,94,,,10,,22.1
279,备固,2020-09-05 22:00,19.5,0,0.8,160,86,,,10,,21.3
279,备固,2020-09-05 23:00,19.1,0,0.9,110,88,,,10,,21.1
279,备固,2020-09-06 0:00,18.9,0.1,0.7,290,91,,,7,,21
279,备固,2020-09-06 1:00,18.5,0.3,0.8,320,93,,,10,,20.8
279,备固,2020-09-06 2:00,18.5,0.1,0.1,0,94,,,10,,20.8
279,备固,2020-09-06 3:00,18.4,0.5,0.3,0,95,,,10,,20.8
279,备固,2020-09-06 4:00,18.4,0.3,0.1,0,95,,,10,,20.8
279,备固,2020-09-06 5:00,18.6,0,0.1,0,95,,,10,,20.8
279,备固,2020-09-06 6:00,18.4,,0.4,0,95,,,10,,20.6
279,备固,2020-09-06 7:00,18.5,,0.7,290,95,0,,9,,20.9
279,备固,2020-09-06 8:00,19.2,,0.3,0,90,0,,10,,22.1
279,备固,2020-09-06 9:00,19.8,,0.4,0,88,0,,10,,23.2
279,备固,2020-09-06 10:00,20.7,,0.9,270,84,0,,10,,25
279,备固,2020-09-06 11:00,20.8,,1.4,270,82,0,,10,,24.8
279,备固,2020-09-06 12:00,21,0,0.7,290,84,0,,10,,24.1
279,备固,2020-09-06 13:00,20.5,0.7,0.8,290,93,0,,10,,24
279,备固,2020-09-06 14:00,20.9,0.1,0.7,270,90,0,,10,,24
279,备固,2020-09-06 15:00,21.4,0,1,50,83,0,,10,,23.7
279,备固,2020-09-06 16:00,21.3,0,0.5,140,84,0,,10,,23.2
279,备固,2020-09-06 17:00,20.5,1,0.9,270,94,0,,10,,22.9
279,备固,2020-09-06 18:00,20.1,1.6,1,270,94,0,,10,,22.4
279,备固,2020-09-06 19:00,20.3,0.8,0.4,0,89,0,,10,,22
279,备固,2020-09-06 20:00,19.5,0.4,1.1,270,94,,,10,,21.6
279,备固,2020-09-06 21:00,19.3,0.9,1.6,270,93,,,10,,21.3
279,备固,2020-09-06 22:00,18.2,1.7,1.1,270,92,,,10,,20.7
279,备固,2020-09-06 23:00,17.8,2.2,1.1,290,93,,,10,,20.2
279,备固,2020-09-07 0:00,18,0.6,1.5,270,95,,,10,,20.2
279,备固,2020-09-07 1:00,18.4,0.1,1.5,270,93,,,10,,20.2
279,备固,2020-09-07 2:00,18.4,0.1,1.4,270,93,,,10,,20.2
279,备固,2020-09-07 3:00,18.7,0,1.7,270,93,,,10,,20.2
279,备固,2020-09-07 4:00,18.9,0.4,1.6,270,92,,,10,,20.3
279,备固,2020-09-07 5:00,19.3,1.1,1.8,270,92,,,10,,20.4
279,备固,2020-09-07 6:00,19.3,3.7,1.8,270,94,,,10,,20.4
279,备固,2020-09-07 7:00,19.4,3.5,2,270,93,0,,10,,20.4
279,备固,2020-09-07 8:00,19.8,9,2.4,290,93,0,,10,,20.5
279,备固,2020-09-07 9:00,20.5,8.5,3.2,320,93,0,,10,,20.8
279,备固,2020-09-07 10:00,21.7,3.8,4.7,290,91,0,,10,,22.1
279,备固,2020-09-07 11:00,20.2,5.3,5.7,270,87,0,,10,,22.1
279,备固,2020-09-07 12:00,20.8,0.8,6.4,270,81,0,,10,,24
279,备固,2020-09-07 13:00,22.5,,1.9,270,71,0,,10,,24.1
279,备固,2020-09-07 14:00,23.1,,3.7,270,64,0.4,,8,,26.3
279,备固,2020-09-07 15:00,22.6,,3.3,270,67,0,,8,,23.8
279,备固,2020-09-07 16:00,23.1,,2.3,250,66,0,,10,,23.4
279,备固,2020-09-07 17:00,23.5,,2.3,250,67,0,,7,,22.9
279,备固,2020-09-07 18:00,23,,0.7,320,72,0,,7,,22.5
279,备固,2020-09-07 19:00,24.3,,2.8,270,65,0,,10,,21.9
279,备固,2020-09-07 20:00,23.7,,2.4,270,65,,,5,,21.4
279,备固,2020-09-07 21:00,23.3,0,2.8,270,65,,,10,,20.9
279,备固,2020-09-07 22:00,24.4,,2.3,270,55,,,7,,20
279,备固,2020-09-07 23:00,24.4,,2.4,250,55,,,4,,19.6
279,备固,2020-09-08 0:00,24.5,,2.4,180,53,,,3,,19.4
279,备固,2020-09-08 1:00,22.3,,0.8,200,64,,,5,,19.1
279,备固,2020-09-08 2:00,23.7,,1.7,250,57,,,5,,19
279,备固,2020-09-08 3:00,21.2,,0.8,110,74,,,2,,18.8
279,备固,2020-09-08 4:00,21.4,,0.8,200,73,,,5,,18.7
279,备固,2020-09-08 5:00,19.4,,0.7,360,83,,,1,,18.5
279,备固,2020-09-08 6:00,18.6,,0.6,290,88,,,1,,18.2
279,备固,2020-09-08 7:00,19.8,,0.8,320,84,0,,1,,18.6
279,备固,2020-09-08 8:00,24.6,,1.6,270,55,1,,0,,21.3
279,备固,2020-09-08 9:00,25.1,,1.4,230,57,1,,2,,25.2
279,备固,2020-09-08 10:00,26.6,,1.2,270,55,1,,2,,28.9
279,备固,2020-09-08 11:00,27.8,,1.7,290,48,1,,6,,31.3
279,备固,2020-09-08 12:00,28.7,,3,270,44,1,,6,,32.9
279,备固,2020-09-08 13:00,27.6,,0.5,270,54,0.4,,8,,31.1
279,备固,2020-09-08 14:00,28.3,,3.1,290,50,0.8,,7,,32.5
279,备固,2020-09-08 15:00,28.6,,1.4,320,51,1,,1,,33.1
279,备固,2020-09-08 16:00,28.4,,1.8,290,52,0.8,,1,,31.4
279,备固,2020-09-08 17:00,28.2,,1,290,56,1,,5,,30.1
279,备固,2020-09-08 18:00,26.1,,0.4,0,67,0.7,,6,,27.4
279,备固,2020-09-08 19:00,24,,0.9,270,77,0,,7,,24.9
279,备固,2020-09-08 20:00,22.4,,0.3,0,84,,,2,,23.2
279,备固,2020-09-08 21:00,21.5,,0.8,270,86,,,2,,22.2
279,备固,2020-09-08 22:00,20.7,,1,290,89,,,3,,21.5
279,备固,2020-09-08 23:00,20.6,,0.8,270,89,,,3,,20.9
279,备固,2020-09-09 0:00,20,,0.7,270,90,,,3,,20.7
279,备固,2020-09-09 1:00,19.5,,0.6,290,92,,,3,,20.4
279,备固,2020-09-09 2:00,19.5,,0.6,290,93,,,3,,20.2
279,备固,2020-09-09 3:00,19.3,,0.4,0,94,,,6,,20
279,备固,2020-09-09 4:00,20.3,,0.5,200,88,,,5,,20.3
279,备固,2020-09-09 5:00,19.8,,0.2,0,90,,,9,,20.3
279,备固,2020-09-09 6:00,19.5,,0.9,290,90,,,8,,20.2
279,备固,2020-09-09 7:00,20,,0.1,0,89,0,,5,,20.6
279,备固,2020-09-09 8:00,21,,0.8,70,85,0.1,,9,,22.2
279,备固,2020-09-09 9:00,20.8,0.2,0.5,290,92,0,,10,,22.5
279,备固,2020-09-09 10:00,22.4,0.2,1.3,320,83,0.2,,9,,25.4
279,备固,2020-09-09 11:00,24.3,0,0.4,0,74,0.5,,,,29.6
279,备固,2020-09-09 12:00,24.9,,0.7,320,64,0.6,,,,29.9
279,备固,2020-09-09 13:00,24.9,0,1.4,140,70,0.1,,,,29.1
279,备固,2020-09-09 14:00,25.9,,0.7,360,53,1,,,,33.4
279,备固,2020-09-09 15:00,25.9,,2.1,230,58,1,,7,,32.6
279,备固,2020-09-09 16:00,26.2,,1.2,250,56,1,,3,,32.3
279,备固,2020-09-09 17:00,26.1,,0.6,270,60,1,,0,,29.9
279,备固,2020-09-09 18:00,24.3,,0.5,250,66,0.6,,3,,26.3
279,备固,2020-09-09 19:00,22.9,,0.4,0,76,0,,7,,24.3
279,备固,2020-09-09 20:00,22.7,,1.1,290,77,,,5,,23.3
279,备固,2020-09-09 21:00,21.9,0,1.3,290,84,,,10,,23.1
279,备固,2020-09-09 22:00,21.1,0.1,1.4,320,92,,,10,,22.8
279,备固,2020-09-09 23:00,20.5,0,0.8,320,93,,,7,,22.3
279,备固,2020-09-10 0:00,20,0,0.4,0,94,,,8,,22
279,备固,2020-09-10 1:00,19.7,0,0.4,0,95,,,3,,21.8
279,备固,2020-09-10 2:00,19.7,0,0.7,290,95,,,0,,21.5
279,备固,2020-09-10 3:00,19.6,0,0.5,290,95,,,0,,21.4
279,备固,2020-09-10 4:00,19.4,0,0.2,0,96,,,8,,21.2
279,备固,2020-09-10 5:00,19.1,,1,270,96,,,4,,20.5
279,备固,2020-09-10 6:00,19.1,,0.4,0,96,,,6,,20.6
279,备固,2020-09-10 7:00,19,,0.6,270,95,0,,4,,21.3
279,备固,2020-09-10 8:00,19.1,,0.2,0,94,0,,5,,22.6
279,备固,2020-09-10 9:00,20.2,,0.3,0,90,0,,8,,23.9
279,备固,2020-09-10 10:00,22.7,,0.9,320,83,0.5,,7,,28.8
279,备固,2020-09-10 11:00,23.1,,0.3,0,78,0.4,,8,,28.9
279,备固,2020-09-10 12:00,24.9,,0.2,0,70,0.6,,7,,30.6
279,备固,2020-09-10 13:00,25.6,,0.6,20,66,0.5,,8,,32.1
279,备固,2020-09-10 14:00,25.8,,0.5,110,62,0.5,,7,,31.8
279,备固,2020-09-10 15:00,25.7,,0.4,0,64,0,,,,29.6
279,备固,2020-09-10 16:00,26.8,,0.4,0,61,0.5,,8,,30.5
279,备固,2020-09-10 17:00,26.1,,0.2,0,61,0.6,,8,,29.7
279,备固,2020-09-10 18:00,23.9,,0.6,200,76,0.8,,7,,26
279,备固,2020-09-10 19:00,21.9,,0.8,250,83,0.1,,5,,23.6
279,备固,2020-09-10 20:00,21.3,,0.9,270,87,,,9,,22.7
279,备固,2020-09-10 21:00,21.1,,0.5,250,85,,,10,,22.3
279,备固,2020-09-10 22:00,20.9,,0.8,270,86,,,10,,22.1
279,备固,2020-09-10 23:00,20.6,,0.7,270,88,,,10,,21.8
279,备固,2020-09-11 0:00,20.9,,0.7,200,86,,,10,,21.7
279,备固,2020-09-11 1:00,20.4,,0.9,270,91,,,10,,21.6
279,备固,2020-09-11 2:00,20.6,,0.3,0,89,,,10,,21.5
279,备固,2020-09-11 3:00,20.4,,0.1,0,90,,,10,,21.4
279,备固,2020-09-11 4:00,20.2,0,0.3,0,91,,,10,,21.3
279,备固,2020-09-11 5:00,20.1,0,0.3,0,92,,,10,,21.2
279,备固,2020-09-11 6:00,20.3,,0.2,0,90,,,10,,21
279,备固,2020-09-11 7:00,20.3,,1,90,91,0,,10,,21.2
279,备固,2020-09-11 8:00,20.5,,0,0,90,0,,10,,21.7
279,备固,2020-09-11 9:00,20.6,0.1,0.6,200,88,0,,10,,22.1
279,备固,2020-09-11 10:00,21.1,0.2,0.3,0,88,0,,10,,24
279,备固,2020-09-11 11:00,21.5,0,0.5,270,85,0,,10,,25.4
279,备固,2020-09-11 12:00,22.5,0,0.8,320,83,0,,10,,26.9
279,备固,2020-09-11 13:00,22.9,0,0.3,0,78,0,,10,,27.5
279,备固,2020-09-11 14:00,24.8,0,1.1,50,70,0,,10,,30.1
279,备固,2020-09-11 15:00,24.3,,0.9,360,74,0,,10,,27.4
279,备固,2020-09-11 16:00,24.1,,0.9,50,72,0,,10,,26.1
279,备固,2020-09-11 17:00,23.8,,1.4,70,67,0,,10,,24.6
279,备固,2020-09-11 18:00,23.4,0,2.2,70,68,0,,10,,23.5
279,备固,2020-09-11 19:00,22.8,0,1.5,70,73,0,,10,,22.8
279,备固,2020-09-11 20:00,22.3,0,1.1,50,72,,,10,,22.5
279,备固,2020-09-11 21:00,21.8,0,1.6,70,73,,,10,,21.9
279,备固,2020-09-11 22:00,20.2,0.2,0.5,230,87,,,10,,21.8
279,备固,2020-09-11 23:00,19,0.8,0.6,200,88,,,10,,21.1
279,备固,2020-09-12 0:00,18.2,3.9,0.2,0,93,,,10,,20.6
279,备固,2020-09-12 1:00,18,0.5,1.3,270,95,,,10,,20.6
279,备固,2020-09-12 2:00,18.1,0,0.3,0,92,,,10,,20.4
279,备固,2020-09-12 3:00,18.2,0,0.5,250,92,,,10,,20.4
279,备固,2020-09-12 4:00,18,0,0.8,270,95,,,10,,20.3
279,备固,2020-09-12 5:00,17.8,1.1,0.8,290,96,,,10,,20.1
279,备固,2020-09-12 6:00,17.7,0.2,0.3,0,96,,,8,,20.1
279,备固,2020-09-12 7:00,17.7,0.8,0.4,0,96,0,,8,,20.2
279,备固,2020-09-12 8:00,18.3,0,0.7,320,94,0,,5,,21.4
279,备固,2020-09-12 9:00,18.7,,1.2,270,89,0,,10,,22.1
279,备固,2020-09-12 10:00,19.4,,1.1,270,86,0,,10,,23.2
279,备固,2020-09-12 11:00,20.3,,1.4,270,81,0,,10,,24.9
279,备固,2020-09-12 12:00,20.1,0,1.5,290,86,0,,10,,24.9
279,备固,2020-09-12 13:00,21.1,0.1,1.7,270,81,0,,10,,26.5
279,备固,2020-09-12 14:00,21.3,0,1.4,290,81,0,,9,,25.8
279,备固,2020-09-12 15:00,22.1,,0.6,290,78,0,,0,,26.1
279,备固,2020-09-12 16:00,23.1,,0.5,340,76,0,,0,,26.3
279,备固,2020-09-12 17:00,21.8,,1.3,270,82,0,,0,,25.2
279,备固,2020-09-12 18:00,21.4,,0.8,290,85,0,,0,,23.8
279,备固,2020-09-12 19:00,20.7,,0.7,290,89,0,,0,,22.9
279,备固,2020-09-12 20:00,20.7,,0.2,0,81,,,5,,22.2
279,备固,2020-09-12 21:00,19.7,,0.4,0,84,,,4,,21.5
279,备固,2020-09-12 22:00,19.4,,0.5,270,87,,,0,,21.3
279,备固,2020-09-12 23:00,19.1,,0.6,270,90,,,5,,20.8
279,备固,2020-09-13 0:00,18.6,,0,0,92,,,6,,20.5
279,备固,2020-09-13 1:00,18.6,,0.6,290,92,,,7,,20.5
279,备固,2020-09-13 2:00,18.7,,0.6,270,91,,,9,,20.4
279,备固,2020-09-13 3:00,18.5,,0.2,0,90,,,7,,20.2
279,备固,2020-09-13 4:00,18.5,,0,0,92,,,7,,20.3
279,备固,2020-09-13 5:00,18.6,,0,0,91,,,10,,20.3
279,备固,2020-09-13 6:00,18.3,,0.3,0,94,,,7,,20.1
279,备固,2020-09-13 7:00,18.6,,0.7,270,91,0,,9,,20.4
279,备固,2020-09-13 8:00,19.5,,0.3,0,87,0,,8,,22
279,备固,2020-09-13 9:00,20.9,,0.3,0,74,0,,7,,24.4
279,备固,2020-09-13 10:00,21.3,,0.8,290,69,0.4,,8,,26.5
279,备固,2020-09-13 11:00,22.2,,0.7,250,66,0.5,,7,,28.2
279,备固,2020-09-13 12:00,24.2,,0.7,360,61,0.6,,8,,31.6
279,备固,2020-09-13 13:00,23.8,,1.3,270,59,0.8,,7,,32.4
279,备固,2020-09-13 14:00,24.7,,0.8,200,57,0.9,,7,,33
279,备固,2020-09-13 15:00,25.5,,0.7,160,55,0.8,,5,,32.5
279,备固,2020-09-13 16:00,25.7,,0.6,230,58,1,,6,,33.3
279,备固,2020-09-13 17:00,25.3,,0.5,110,58,0.4,,6,,28.8
279,备固,2020-09-13 18:00,22.9,,0.7,230,76,0.2,,5,,25.3
279,备固,2020-09-13 19:00,21.4,,0.6,250,81,0,,6,,23.6
279,备固,2020-09-13 20:00,21.1,,0.5,250,82,,,7,,22.5
279,备固,2020-09-13 21:00,20.6,,0.6,250,84,,,5,,21.9
279,备固,2020-09-13 22:00,20,,0.4,0,89,,,5,,21.4
279,备固,2020-09-13 23:00,19.6,,0.3,0,90,,,5,,21
279,备固,2020-09-14 0:00,19.1,,0.4,0,93,,,4,,20.4
279,备固,2020-09-14 1:00,18.2,,0.2,0,95,,,4,,19.7
279,备固,2020-09-14 2:00,17.9,,0.6,270,95,,,0,,19.2
279,备固,2020-09-14 3:00,17.4,,0.1,0,96,,,3,,18.9
279,备固,2020-09-14 4:00,17.2,,0.5,320,95,,,4,,19
279,备固,2020-09-14 5:00,16.9,,0.2,0,95,,,5,,18.8
279,备固,2020-09-14 6:00,16.7,,0.1,0,96,,,6,,18.6
279,备固,2020-09-14 7:00,16.8,,0.5,340,96,0,,1,,18.9
279,备固,2020-09-14 8:00,18.1,,0.8,360,93,0.8,,3,,21
279,备固,2020-09-14 9:00,20.7,,0.2,0,78,1,,2,,25.4
279,备固,2020-09-14 10:00,22.8,,0.2,0,68,1,,0,,29.7
279,备固,2020-09-14 11:00,25.7,,0.8,20,56,1,,3,,33.2
279,备固,2020-09-14 12:00,26.4,,1.5,340,55,1,,4,,36.3
279,备固,2020-09-14 13:00,27.2,,1.3,320,52,0.9,,5,,38.1
279,备固,2020-09-14 14:00,27.1,,1.7,290,48,0.8,,6,,36.9
279,备固,2020-09-14 15:00,26.3,,1.9,320,48,1,,4,,36.1
279,备固,2020-09-14 16:00,26.9,,1.6,270,48,0.9,,7,,34.9
279,备固,2020-09-14 17:00,25.9,,1.2,290,51,0.9,,6,,31.4
279,备固,2020-09-14 18:00,23.4,,1.2,270,67,0.4,,7,,27
279,备固,2020-09-14 19:00,22.2,,1.5,270,72,0,,7,,24.2
279,备固,2020-09-14 20:00,20.5,,0.4,0,80,,,3,,22.5
279,备固,2020-09-14 21:00,19.6,,0.8,270,85,,,4,,21.4
279,备固,2020-09-14 22:00,19.2,,0.6,270,86,,,6,,20.7
279,备固,2020-09-14 23:00,18.8,,0.3,0,89,,,8,,20.4
279,备固,2020-09-15 0:00,18.5,,0.4,0,91,,,4,,20.1
279,备固,2020-09-15 1:00,18.6,,0.2,0,90,,,9,,20.2
279,备固,2020-09-15 2:00,18.5,,0.3,0,90,,,10,,20
279,备固,2020-09-15 3:00,18.7,,0.3,0,90,,,9,,19.9
279,备固,2020-09-15 4:00,18.2,,0.9,270,92,,,9,,19.7
279,备固,2020-09-15 5:00,18,,0.4,0,93,,,10,,19.6
279,备固,2020-09-15 6:00,17.8,,0,0,93,,,9,,19.4
279,备固,2020-09-15 7:00,18,,0.8,290,93,0,,4,,19.6
279,备固,2020-09-15 8:00,19.2,,0.1,0,86,0.8,,3,,21.2
279,备固,2020-09-15 9:00,20.8,,0.7,70,79,0.9,,5,,25.4
279,备固,2020-09-15 10:00,22.4,,0.4,0,74,0.9,,1,,29.3
279,备固,2020-09-15 11:00,24.5,,0.8,90,64,1,,0,,33.7
279,备固,2020-09-15 12:00,26.4,,1.6,110,50,1,,1,,37.7
279,备固,2020-09-15 13:00,26.6,,1.1,200,50,1,,4,,39
279,备固,2020-09-15 14:00,27.6,,1.5,110,49,0.7,,5,,36.8
